ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
org.primordion.memcomp.app.XhFsm06ex1_Fsm.setRoleName,0,0,0,0,0,0,0,0,0,2.8449999999999998,1
org.primordion.cellontro.app.XhAbstractSbml.setTimeStepMultiplier,0,0,0,0,0,0,0,0,0,3.4866666666666664,0
ec.gp.GPTree.treeEquals,0,0,0,0,0,0,0,0,0,4.494852415770428,1
org.primordion.xholon.app.GridViewerDetails.getInformationFile,0,0,0,0,0,0,0,0,0,2.3064036833575408,1
org.primordion.xholon.base.XholonClass.getInherHier,0,0,0,0,0,0,0,0,0,0.0,1
ec.gp.GPNode.setup,0,0,0,0,0,0,0,0,0,1.6468044142115845,5
org.primordion.xholon.tutorials.StupidModel.AppStupidModel11.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.xmiapps.XhTestFsm.setAnInteger,0,0,0,0,0,0,0,0,0,2.4699999999999998,1
org.primordion.user.app.WolfSheepGrass.WolfSheep.eatGrass,0,0,0,0,0,0,0,0,0,2.2837732178023793,5
org.primordion.xholon.io.ChartViewerGnuplot.initialize,1,0,0,0,0,0,0,0,0,2.2416838560949954,44
org.primordion.xholon.tutorials.StupidModel.BugStupidModel5tg.move,0,0,0,0,0,0,0,0,0,2.3819144718442993,28
org.primordion.xholon.tutorials.StupidModel.BugStupidModel5tg.min,0,0,0,0,0,0,0,0,0,4.075,5
org.primordion.ealontro.app.XhTutorial4.getRoleName,0,0,0,0,0,0,0,0,0,2.2690670321406308,1
org.primordion.xholon.app.GridViewerDetails.shouldBePlotted,0,0,0,0,0,0,0,0,0,4.265000000000001,5
org.primordion.user.app.WolfSheepGrass.AppWolfSheepGrass.setInitialNumberWolves,0,0,0,0,0,0,0,0,0,2.11,1
org.primordion.ealontro.app.AppAntForaging.initialize,0,0,0,0,0,0,0,0,0,2.6366666666666667,2
org.primordion.ealontro.app.XhAntTrail.decVal,0,0,0,0,0,0,0,0,0,1.37,1
org.primordion.user.app.WolfSheepGrass.AppWolfSheepGrass.setSheepGainFromFood,0,0,0,0,0,0,0,0,0,3.4450000000000003,1
org.primordion.cellontro.app.XhCell.setNumProducts,0,0,0,0,0,0,0,0,0,0.0,0
org.primordion.xholon.samples.XhCombo.moveAdjacent,0,0,0,0,0,0,0,0,0,2.1933333333333334,6
org.primordion.xholon.base.Attribute_char.setVal,0,0,0,0,0,0,0,0,0,0.0,1
ec.gp.GPNode.nodeEquals,0,0,0,0,0,0,0,0,0,4.0,1
org.primordion.xholon.base.Attribute_float.incVal,0,0,0,0,0,0,0,0,0,0.685,1
org.primordion.cellontro.app.XhCell.getPheneVal,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.user.app.AppBrenda.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.tutorials.StupidModel.XhStupidModel7.isProcessingComplete,0,0,0,0,0,0,0,0,0,2.2674488514515874,1
org.primordion.xholon.xmiapps.XhElevator.getTestScenario,0,0,0,0,0,0,0,0,0,2.889309455923248,1
org.primordion.xholon.base.Control.getName,0,0,0,0,0,0,0,0,0,2.538821383395363,1
org.primordion.xholon.base.AbstractGrid.configureHexagonalNeighborhood,0,0,0,0,3,0,0,0,0,1.195121045493438,17
org.primordion.xholon.tutorials.StupidModel.BugStupidModel3.setBugSize,0,0,0,0,0,0,0,0,0,4.0649999999999995,1
org.primordion.cellontro.io.sbml.Sbml2Cellontro.writeXhKineticLaw,0,0,0,0,0,0,0,0,0,1.3872471541052898,10
org.primordion.xholon.io.vrml.AbstractVrmlWriter.writeRandomRotation,0,0,0,0,0,0,0,0,0,0.9989233306287555,5
org.primordion.xholon.app.GridViewerDetails.setControllerState,0,0,0,0,0,0,0,0,0,3.925,1
org.primordion.memcomp.app.AppFsm06ex1.main,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.xmiappsTc.XhElevator.deleteDestination,0,0,0,0,0,0,0,0,0,2.6214328715009296,1
org.primordion.xholon.base.Control.setControlNode,0,0,0,0,0,0,0,0,0,3.5661837704365134,7
org.primordion.ealontro.ec.app.cartcentering.XPosition.eval,0,0,0,0,0,0,0,0,0,3.05,1
org.primordion.xholon.xmiapps.XhHelloWorldTutorial.performGuard,0,0,0,0,0,0,0,0,0,1.2775,3
org.primordion.xholon.xmiapps.XhTestFsm.getX,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.base.XPath.xpathStringPredicateTrue,0,0,0,0,0,0,0,0,0,0.7877777777777778,13
org.primordion.user.app.XhBrenda.getVal,0,0,0,0,0,0,0,0,0,0.0,1
org.primordion.xholon.app.GridViewerDetails.setParam,0,0,0,0,0,0,0,0,0,1.28,1
org.primordion.xholon.base.Xholon.setAttributeVal,0,0,0,0,0,0,0,0,0,1.690901548614641,19
org.primordion.cellontro.io.sbml.Sbml2Cellontro.writeCdReactions,0,0,0,0,0,0,0,0,0,1.4706142483256843,60
org.primordion.xholon.base.Message.setSender,0,0,0,0,0,0,0,0,0,3.82,1
org.primordion.xholon.base.Attribute_Object.getVal_Object,0,0,0,0,0,0,0,0,0,0.0,1
