ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
net.sf.hibernate.impl.ResultSetWrapper.getTimestamp,0,0,0,0,0,0,0,0,0,2.229620987893005,1
org.hibernate.test.Up.getId2,0,0,0,0,0,0,0,0,0,3.285,1
org.hibernate.test.Several.setProp,0,0,0,0,0,0,0,0,0,4.46,1
net.sf.hibernate.expression.NotNullOrZeroPropertySelector.include,0,0,0,0,0,0,0,0,0,3.5533333333333332,1
net.sf.hibernate.mapping.Constraint.setName,0,0,0,0,0,0,0,0,0,3.5,1
net.sf.hibernate.jca.JCASessionImpl.createSQLQuery,0,0,0,0,0,0,0,0,0,3.4475000000000002,1
net.sf.hibernate.mapping.Table.getIndexIterator,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.jmx.SessionFactoryStub.evictQueries,0,0,0,0,0,0,0,0,0,3.495,1
org.hibernate.test.B.setMap,0,0,0,0,0,0,0,0,0,4.93,1
org.hibernate.test.MasterDetailTest.testOuterJoin,0,0,0,0,0,0,0,0,0,1.1893707153869568,19
net.sf.hibernate.jca.ManagedConnectionImpl.getSqlConnection,0,0,0,0,0,0,0,0,0,0.5549654875224131,6
org.hibernate.perf.Record.setQuantity,0,0,0,0,0,0,0,0,0,2.97,1
net.sf.hibernate.mapping.ToOne.getOuterJoinFetchSetting,0,0,0,0,0,0,0,0,0,1.7033299714117278,1
net.sf.hibernate.loader.Loader.doQuery,0,0,0,0,0,0,0,0,0,1.3563231016942423,16
net.sf.hibernate.mapping.Any.setIdentifierType,0,0,0,0,0,0,0,0,0,2.91,1
net.sf.hibernate.impl.AbstractQueryImpl.setFetchSize,0,0,0,0,0,0,0,0,0,2.5229093157845788,2
org.hibernate.test.FooBarTest.testRefresh,0,0,0,0,0,0,0,0,0,0.0,12
net.sf.hibernate.impl.CollectionKey.save,0,0,0,0,0,0,0,0,0,1.2495875615179197,12
net.sf.hibernate.impl.ResultSetWrapper.updateAsciiStream,0,0,0,0,0,0,0,0,0,1.9212449257678657,1
net.sf.hibernate.mapping.Property.setMetaAttributes,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.ContainerInnerClass.getOneToMany,0,0,0,0,0,0,0,0,0,2.1662145667395096,1
net.sf.hibernate.util.JoinedIterator.hasNext,0,0,0,0,0,0,0,0,0,1.4279002269488834,2
net.sf.hibernate.impl.AbstractQueryImpl.getNamedParams,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.impl.ResultSetWrapper.getURL,0,0,0,0,0,0,0,0,0,2.6483333333333334,1
net.sf.hibernate.dialect.Dialect.getCreateSequenceString,0,0,0,0,0,0,0,0,0,3.3,1
net.sf.hibernate.loader.Loader.hasMaxRows,0,0,0,0,0,0,0,0,0,2.34,1
net.sf.hibernate.transaction.JTATransactionFactory.configure,0,0,0,0,0,0,0,0,0,2.8020427475260874,12
org.hibernate.perf.Main.testHibernate,0,0,0,0,0,0,0,0,0,1.369947581238493,4
net.sf.hibernate.type.PersistentCollectionType.isModified,0,0,0,0,0,0,0,0,0,2.8200000000000003,1
net.sf.hibernate.collection.Set.addAll,0,0,0,0,0,0,0,0,0,1.1956814935533566,6
org.hibernate.test.Struct.setLocale,0,0,0,0,0,0,0,0,0,2.96,1
net.sf.hibernate.impl.ResultSetWrapper.getUnicodeStream,0,0,0,0,0,0,0,0,0,2.6483333333333334,1
net.sf.hibernate.type.ObjectType.fromString,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.util.IdentityMapEntry.getKey,0,0,0,0,0,0,0,0,0,4.89,1
net.sf.hibernate.persister.AbstractEntityPersister.initSubclassPropertyAliasesMap,0,0,0,0,0,0,0,0,0,1.7590762836336171,13
net.sf.hibernate.tool.hbm2ddl.SchemaExportTask.getConfiguration,0,0,0,0,0,0,0,0,0,1.2884733439363656,12
org.hibernate.test.Location.getStreetNumber,0,0,0,0,0,0,0,0,0,3.26757105120652,1
net.sf.hibernate.type.StringType.fromStringValue,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.collection.Bag.toString,0,0,0,0,0,0,0,0,0,3.0070300772286247,2
net.sf.hibernate.mapping.ForeignKey.sqlDropString,0,0,0,0,0,0,0,0,0,1.835,1
org.hibernate.test.Struct.setComponent,0,0,0,0,0,0,0,0,0,3.04,1
net.sf.hibernate.type.PersistentCollectionType.isOwnerVersioned,0,0,0,0,0,0,0,0,0,2.67133108965141,1
net.sf.hibernate.mapping.PersistentClass.getSubclassTableClosureIterator,0,0,0,0,0,0,0,0,0,2.463090288382458,1
org.hibernate.test.FooBarTest.testProxyArray,0,0,0,0,0,0,0,0,0,1.460625,28
net.sf.hibernate.impl.AbstractQueryImpl.setProperties,0,0,0,0,0,0,0,0,0,0.9349255765837913,12
net.sf.hibernate.mapping.Column.getType,0,0,0,0,0,0,0,0,0,3.0028493567405756,1
net.sf.hibernate.type.ObjectType.nullSafeSet,0,0,0,0,0,0,0,0,0,1.6119174403163112,9
org.hibernate.test.MultiTableTest.testOneToOne,0,0,0,0,0,0,0,0,0,0.7966666666666667,12
net.sf.hibernate.type.TypeFactory.sortedMap,0,0,0,0,0,0,0,0,0,1.095,1
net.sf.hibernate.impl.CollectionKey.beforeExecutionsAll,0,0,0,0,0,0,0,0,0,2.3725,3
org.hibernate.auction.Name.setLastName,0,0,0,0,0,0,0,0,0,3.27,1
org.hibernate.test.Qux.onLoad,0,0,0,0,0,0,0,0,0,2.504082097597607,2
net.sf.hibernate.collection.Bag.entryExists,0,0,0,0,0,0,0,0,0,1.81,1
net.sf.hibernate.collection.List.retainAll,0,0,0,0,0,0,0,0,0,1.5268057723718094,2
net.sf.hibernate.cfg.EmptyInterceptor.onDelete,0,0,0,0,0,0,0,0,0,2.1079999999999997,0
org.hibernate.auction.Persistent.setId,0,0,0,0,0,0,0,0,0,2.9825,1
net.sf.hibernate.persister.AbstractEntityPersister.getLockString,0,0,0,0,0,0,0,0,0,1.7775,1
net.sf.hibernate.cfg.Settings.setDefaultSchemaName,0,0,0,0,0,0,0,0,0,3.106102052194053,1
org.hibernate.test.Outer.setBubu,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.cfg.Settings.getSQLExceptionConverter,0,0,0,0,0,0,0,0,0,1.2477057130426323,1
net.sf.hibernate.persister.EntityPersister.getSubclassClosure,0,0,0,1,0,0,0,0,0,1.38681573218857,1
net.sf.hibernate.collection.ArrayHolder.endRead,0,0,0,0,0,0,0,0,0,1.8008251578203804,7
org.hibernate.test.MasterDetailTest.testCopy,0,0,0,0,0,0,0,0,0,2.95452427435755,37
net.sf.hibernate.persister.AbstractEntityPersister.initHasCollections,0,0,0,0,0,0,0,0,0,0.37493658533755214,1
org.hibernate.test.FooBarTest.testIterators,0,0,0,0,0,0,0,0,0,0.42857142857142855,28
org.hibernate.test.FooBarTest.testLateCollectionAdd,0,0,0,0,0,0,0,0,0,1.3693164567774985,15
net.sf.hibernate.impl.Subcriteria.getCriteriaClass,0,0,0,0,0,0,0,0,0,2.8296682636912642,1
net.sf.hibernate.hql.FromParser.end,0,0,0,0,0,0,0,0,0,0.0,0
net.sf.hibernate.type.PersistentCollectionType.assemble,0,0,0,0,0,0,0,0,0,2.1875,3
net.sf.hibernate.transaction.JDBCTransaction.toggleAutoCommit,0,0,0,0,0,0,0,0,0,2.7153385036157593,6
org.hibernate.test.FooBarTest.testNoForeignKeyViolations,0,0,0,0,0,0,0,0,0,1.80125,13
net.sf.hibernate.type.FloatType.fromStringValue,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.expression.LogicalExpression.getTypedValues,0,0,0,0,0,0,0,0,0,1.6075,3
net.sf.hibernate.collection.SetProxy.contains,0,0,0,0,0,0,0,0,0,1.5126259414191787,1
net.sf.hibernate.mapping.Property.getPropertyAccessorName,0,0,0,0,0,0,0,0,0,1.756755758582164,1
net.sf.hibernate.type.DynamicComponentType.sqlTypes,0,0,0,0,0,0,0,0,0,0.45331060147180174,6
org.hibernate.test.NestingComponent.setNested,0,0,0,0,0,0,0,0,0,2.02,1
net.sf.hibernate.mapping.SimpleValue.setForeignKeyName,0,0,0,0,0,0,0,0,0,3.6902911335107804,1
org.hibernate.test.Struct.setString,0,0,0,0,0,0,0,0,0,4.122635000948322,1
net.sf.hibernate.mapping.Column.getAlias,0,0,0,0,0,0,0,0,0,1.929746829299755,8
net.sf.hibernate.type.CompositeCustomType.getPropertyValue,0,0,0,0,0,0,0,0,0,1.861937823307665,1
net.sf.hibernate.loader.Loader.loadFromResultSet,0,0,0,0,0,0,0,0,0,1.853876176190662,4
net.sf.hibernate.cache.Timestamper.next,0,0,0,0,0,0,0,0,0,3.2519048338202943,9
net.sf.hibernate.type.TimestampType.objectToSQLString,0,0,0,0,0,0,0,0,0,1.62,1
net.sf.hibernate.tool.hbm2ddl.SchemaExport.format,0,0,0,0,0,0,0,0,0,0.9574019217203987,24
net.sf.hibernate.mapping.Collection.setCollectionPersisterClass,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.type.ObjectTypeCacheEntry.getPropertyNames,0,0,0,0,0,0,0,0,0,1.95,1
net.sf.hibernate.mapping.Column.equals,0,0,0,0,0,0,0,0,0,3.561835867417757,1
org.hibernate.test.Mono.setStrings,0,0,0,0,0,0,0,0,0,4.75,1
net.sf.hibernate.type.CompositeCustomType.hashCode,0,0,0,0,0,0,0,0,0,2.2099470482953865,1
net.sf.hibernate.type.BinaryType.deepCopyNotNull,0,0,0,0,0,0,0,0,0,1.4900000000000002,2
net.sf.hibernate.mapping.PersistentClass.isDiscriminatorValueNull,0,0,0,0,0,0,0,0,0,0.29381377369218564,1
net.sf.hibernate.hql.QueryTranslator.getDecoratedPropertyMapping,0,0,0,0,0,0,0,0,0,2.561837008917581,1
net.sf.hibernate.persister.NormalizedEntityPersister.generateUpdateStrings,0,0,0,0,0,0,0,0,0,1.608074311344161,12
org.hibernate.auction.User.getUserName,0,0,0,0,0,0,0,0,0,3.0522725563892035,1
net.sf.hibernate.hql.PathExpressionParser.currentColumns,0,0,0,0,0,0,0,0,0,2.7774537108366375,3
net.sf.hibernate.expression.IlikeExpression.getTypedValues,0,0,0,0,0,0,0,0,0,2.9191731329721824,1
net.sf.hibernate.odmg.OQLQuery.execute,0,0,0,0,0,0,0,0,0,2.2307060374836234,3
org.hibernate.test.Circular.getAnyEntity,0,0,0,0,0,0,0,0,0,1.713993435880982,1
net.sf.hibernate.impl.ResultSetWrapper.getShort,0,0,0,0,0,0,0,0,0,2.6483333333333334,1
net.sf.hibernate.jmx.HibernateService.setCacheProvider,0,0,0,0,0,0,0,0,0,3.7099999999999995,1
org.hibernate.test.FooComponent.setGlarch,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.mapping.RootClass.getDiscriminator,0,0,0,0,0,0,0,0,0,1.9989314231302686,1
net.sf.hibernate.dialect.ExceptionConverter.getSQLGrammarErrorCodes,0,0,0,0,0,0,0,0,0,0.8968605210821315,1
net.sf.hibernate.cache.TransactionalCache.get,0,0,0,0,0,0,0,0,0,3.735488561619514,6
net.sf.hibernate.sql.OracleJoinFragment.addFromFragmentString,0,0,0,0,0,0,0,0,0,2.5421863571891348,1
org.hibernate.test.MasterDetailTest.testIncomingOutgoing,0,0,0,0,0,0,0,0,0,1.2048736148342272,26
net.sf.hibernate.sql.QueryJoinFragment.toWhereFragmentString,0,0,0,0,0,0,0,0,0,1.6065,1
org.hibernate.test.ContainerInnerClass.getName,0,0,0,0,0,0,0,0,0,3.1848402268460654,1
org.hibernate.test.Category.setSubcategories,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.collection.Map.writeTo,0,0,0,0,0,0,0,0,0,1.1875,2
net.sf.hibernate.mapping.ToOne.setOuterJoinFetchSetting,0,0,0,0,0,0,0,0,0,1.71,1
org.hibernate.test.ParentChildTest.testClassWhere,0,0,0,0,0,0,0,0,0,0.8066216354652713,23
net.sf.hibernate.expression.BetweenExpression.toSqlString,0,0,0,0,0,0,0,0,0,3.269395688554752,1
net.sf.hibernate.impl.InternalNamedSQLQuery.getReturnClasses,0,0,0,0,0,0,0,0,0,2.993935234197344,1
net.sf.hibernate.expression.Expression.or,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.type.TimestampType.next,0,0,0,0,0,0,0,0,0,3.16,1
net.sf.hibernate.collection.SortedSubMap.values,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.mapping.PersistentClass.getTable,0,0,0,0,0,0,0,0,0,3.5637106431545784,1
org.hibernate.auction.AuctionItem.getDescription,0,0,0,0,0,0,0,0,0,2.329767741660616,1
net.sf.hibernate.util.StringHelper.toUpperCase,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.loader.BatchingCollectionInitializer.initialize,0,0,0,0,0,0,0,0,0,2.980985504671727,15
net.sf.hibernate.dialect.ExceptionConverter.getLockAcquisitionErrorCodes,0,0,0,0,0,0,0,0,0,2.2306729950855817,1
net.sf.hibernate.persister.EntityPersister.generateUpdateString,0,0,0,0,0,0,0,0,0,2.0852154701102896,1
org.hibernate.test.Fumm.getLocale,0,0,0,0,0,0,0,0,0,2.5595780996234563,1
net.sf.hibernate.hql.WhereParser.continuePathExpression,0,0,0,0,0,0,0,0,0,2.1376994000542693,13
org.hibernate.test.TestCase.setCfg,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.mapping.Collection.setWhere,0,0,0,0,0,0,0,0,0,1.66,1
org.hibernate.test.Master.getOutgoing,0,0,0,0,0,0,0,0,0,1.8178489327558882,1
net.sf.hibernate.collection.AbstractCollectionPersister.checkColumnDuplication,0,0,0,0,0,0,0,0,0,0.5923669946553736,4
org.hibernate.test.Component.getFloaty,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.FooBarTest.testLoadAfterDelete,0,0,0,0,0,0,0,0,0,0.4244732449786973,29
org.hibernate.test.Struct.getYesno,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.type.ObjectTypeCacheEntry.disassemble,0,0,0,0,0,0,0,0,0,2.1,1
org.hibernate.test.Top.getOther,0,0,0,0,0,0,0,0,0,1.543790601880804,1
net.sf.hibernate.impl.ScheduledCollectionAction.evict,0,0,0,0,0,0,0,0,0,0.9384908059126241,2
net.sf.hibernate.jca.ManagedConnectionImpl.isSameRM,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.type.DoubleType.fromStringValue,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.type.ClobType.get,0,0,0,0,0,0,0,0,0,1.75,1
net.sf.hibernate.loader.Loader.loadCollectionBatch,0,0,0,0,0,0,0,0,0,1.76875,2
org.hibernate.test.MultiplicityType.nullSafeGet,0,0,0,0,0,0,0,0,0,0.9085714285714285,3
net.sf.hibernate.collection.ODMGCollection.query,0,0,0,0,0,0,0,0,0,3.825,3
net.sf.hibernate.collection.IdentifierBag.writeTo,0,0,0,0,0,0,0,0,0,1.1875,2
net.sf.hibernate.impl.CollectionEntry.isDirty,0,0,0,0,0,0,0,0,0,1.5142828639427206,5
net.sf.hibernate.cache.ReadWriteCache.afterInsert,0,0,0,0,0,0,0,0,0,2.898305728579149,10
net.sf.hibernate.hql.SelectParser.aggregateHasArgs,0,0,0,0,0,0,0,0,0,1.075,1
net.sf.hibernate.cache.TreeCache.clear,0,0,0,0,0,0,0,0,0,2.965722961101065,3
org.hibernate.test.Stuff.getProperty,0,0,0,0,0,0,0,0,0,3.440704390259745,1
net.sf.hibernate.collection.ArrayHolder.getDeletes,0,0,0,0,0,0,0,0,0,1.2151117514111351,12
org.hibernate.test.TestCase.getDialect,0,0,0,0,0,0,0,0,0,1.8964096729426652,1
net.sf.hibernate.type.ClassType.toString,0,0,0,0,0,0,0,0,0,1.62,1
org.hibernate.test.FooBarTest.testQueryCollectionOfValues,0,0,0,0,0,0,0,0,0,0.0,32
org.hibernate.test.FooBarTest.testCreateUpdate,0,0,0,0,0,0,0,0,0,0.6643772716693738,26
org.hibernate.test.FooBarTest.testTransientOrphanDelete,0,0,0,0,0,0,0,0,0,0.0,33
net.sf.hibernate.impl.ScrollableResultsImpl.next,0,0,0,0,0,0,0,0,0,1.425,4
org.hibernate.test.FooComponent.getFee,0,0,0,0,0,0,0,0,0,2.934978169819111,1
org.hibernate.test.Contained.getId,0,0,0,0,0,0,0,0,0,2.0866327923276793,1
net.sf.hibernate.type.EntityType.getJoinable,0,0,0,0,0,0,0,0,0,3.4469188042739383,1
net.sf.hibernate.mapping.UniqueKey.sqlDropString,0,0,0,0,0,0,0,0,0,1.835,5
net.sf.hibernate.connection.UserSuppliedConnectionProvider.closeConnection,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.type.SerializableType.toString,0,0,0,0,0,0,0,0,0,1.62,1
net.sf.hibernate.persister.PersisterFactory.createClassPersister,0,0,0,0,0,0,0,0,0,3.7383333333333333,8
net.sf.hibernate.impl.LoadingCollectionEntry.loadByUniqueKey,0,0,0,0,0,0,0,0,0,1.7570000000000001,3
net.sf.hibernate.cfg.Settings.setJdbcBatchVersionedData,0,0,0,0,0,0,0,0,0,1.9325,1
net.sf.hibernate.odmg.Transaction.checkpoint,0,0,0,0,0,0,0,0,0,0.9170668389109186,4
net.sf.hibernate.cache.SwarmCacheProvider.stop,0,0,0,0,0,0,0,0,0,4.030111165247446,4
net.sf.hibernate.cfg.Configuration.getIdentifierPropertyName,0,0,0,0,0,0,0,0,0,3.080367577002286,1
net.sf.hibernate.persister.EntityPersister.getSubclassForDiscriminatorValue,0,0,0,0,0,0,0,0,0,1.671116204548527,7
net.sf.hibernate.cfg.Mappings.addTable,0,0,0,0,0,0,0,0,0,3.4156397084302457,7
net.sf.hibernate.loader.Loader.loadCollection,0,0,0,0,0,0,0,0,0,1.741020369784952,1
org.hibernate.test.Baz.setComponents,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.FooBarTest.testSerializableType,0,0,0,0,0,0,0,0,0,0.7966666666666667,14
net.sf.hibernate.sql.ConditionFragment.setOp,0,0,0,0,0,0,0,0,0,0.0,2
net.sf.hibernate.collection.Bag.needsUpdating,0,0,0,0,0,0,0,0,0,1.7566666666666666,1
org.hibernate.test.Fee.setCompon,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.collection.SortedSubMap.containsValue,0,0,0,0,0,0,0,0,0,2.445,1
net.sf.hibernate.sql.SelectFragment.addColumn,0,0,0,0,0,0,0,0,0,3.149078269857921,2
org.hibernate.test.Stuff.setProperty,0,0,0,0,0,0,0,0,0,3.9,1
net.sf.hibernate.tool.hbm2ddl.TableMetadata.getIndexMetadata,0,0,0,0,0,0,0,0,0,1.7325,1
net.sf.hibernate.collection.Bag.getOrphans,0,0,0,0,0,0,0,0,0,2.755925981042967,1
net.sf.hibernate.type.BigDecimalType.get,0,0,0,0,0,0,0,0,0,1.75,1
net.sf.hibernate.mapping.Index.getName,0,0,0,0,0,0,0,0,0,2.760316982617318,1
org.hibernate.test.Top.setDate,0,0,0,0,0,0,0,0,0,3.9,1
net.sf.hibernate.impl.CollectionEntry.getRole,0,0,0,0,0,0,0,0,0,1.592760471124189,1
net.sf.hibernate.persister.NormalizedEntityPersister.postInstantiate,0,0,0,0,0,0,0,0,0,3.5295645319377336,3
net.sf.hibernate.util.SerializationHelper.clone,0,0,0,0,0,0,0,0,0,4.043102647037083,2
net.sf.hibernate.sql.InFragment.setColumn,0,0,0,0,0,0,0,0,0,3.6133333333333333,2
org.hibernate.test.SubMulti.getAmount,0,0,0,0,0,0,0,0,0,2.691007684636562,1
net.sf.hibernate.mapping.Component.addProperty,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.Qux.getFoo,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.Outer.equals,0,0,0,0,0,0,0,0,0,1.1088120420411947,7
net.sf.hibernate.type.CompositeCustomType.enableJoinedFetch,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.Abstract.getAbstracts,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.persister.NormalizedEntityPersister.delete,0,0,0,0,0,0,0,0,0,1.414170139550018,19
net.sf.hibernate.type.ObjectType.toString,0,0,0,0,0,0,0,0,0,3.19,1
net.sf.hibernate.persister.NormalizedEntityPersister.propertySelectFragment,0,0,0,0,0,0,0,0,0,1.2210191819595035,11
net.sf.hibernate.collection.Bag.indexOf,0,0,0,0,0,0,0,0,0,1.5261329239644756,2
net.sf.hibernate.expression.NullExpression.getTypedValues,0,0,0,0,0,0,0,0,0,2.7774787551440383,1
org.hibernate.test.ABCTest.testSubselect,0,0,0,0,0,0,0,0,0,1.2325,13
net.sf.hibernate.loader.SQLLoader.getPersisterIndex,0,0,0,0,0,0,0,0,0,1.0599999999999998,6
net.sf.hibernate.type.IntegerType.set,0,0,0,0,0,0,0,0,0,1.6833333333333336,1
org.hibernate.test.MasterDetailTest.testCascading,0,0,0,0,0,0,0,0,0,0.9664285714285715,21
net.sf.hibernate.collection.SortedSet.headSet,0,0,0,0,0,0,0,0,0,1.295,2
net.sf.hibernate.jmx.HibernateService.setQueryCacheEnabled,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.Baz.setText,0,0,0,0,0,0,0,0,0,3.9324415441053517,1
org.hibernate.test.Component.getCal,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.loader.SQLLoader.getNamedParameterLocs,0,0,0,0,0,0,0,0,0,0.892082857801566,8
net.sf.hibernate.mapping.Table.getColumnSpan,0,0,0,0,0,0,0,0,0,0.0,1
org.hibernate.test.Qux.getCreated,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.engine.QueryParameters.traceParameters,0,0,0,0,0,0,0,0,0,2.4528691534604206,4
net.sf.hibernate.expression.NotNullOrZeroPropertySelector.appendComponentCondition,0,0,0,0,0,0,0,0,0,1.808759796580101,11
net.sf.hibernate.cfg.EmptyInterceptor.addProperties,0,0,0,0,0,0,0,0,0,2.485,2
net.sf.hibernate.collection.Bag.remove,0,0,0,0,0,0,0,0,0,1.0345674070853492,2
net.sf.hibernate.transaction.JDBCTransaction.wasCommitted,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.cache.Item.getFreshTimestamp,0,0,0,0,0,0,0,0,0,3.007116491047574,1
org.hibernate.auction.User.toString,0,0,0,0,0,0,0,0,0,2.675277033698663,1
net.sf.hibernate.impl.Subcriteria.setTimeout,0,0,0,0,0,0,0,0,0,2.428288686067395,2
org.hibernate.test.MoreStuff.equals,0,0,0,0,0,0,0,0,0,2.27,1
net.sf.hibernate.tool.hbm2ddl.TableMetadata.getForeignKeyMetadata,0,0,0,0,0,0,0,0,0,2.6266637559411037,1
net.sf.hibernate.collection.Map.equalsSnapshot,0,0,0,0,1,0,0,0,0,2.296886778217163,7
org.hibernate.test.FooBarTest.testFindByCriteria,0,0,0,0,0,0,0,0,0,1.6317501160907233,54
org.hibernate.test.FumTest.testCompositeIDOneToOne,0,0,0,0,0,0,0,0,0,0.0,16
net.sf.hibernate.dialect.TypeNames.get,0,0,0,0,0,0,0,0,0,1.9765663986478104,3
net.sf.hibernate.hql.PathExpressionParser.reset,0,0,0,0,0,0,0,0,0,1.471693303574883,13
org.hibernate.perf.Main.testHibernateWithFlush,0,0,0,0,0,0,0,0,0,1.3675037324773185,5
net.sf.hibernate.impl.ScheduledEntityAction.getId,0,0,0,0,0,0,0,0,0,2.0235222027187807,1
org.hibernate.test.Baz.getCollectionComponent,0,0,0,0,0,0,0,0,0,2.242266502703348,1
org.hibernate.test.Struct.setStatus,0,0,0,0,0,0,0,0,0,2.24,1
net.sf.hibernate.persister.NormalizedEntityPersister.insert,0,0,0,0,0,0,0,1,0,1.3956250409850106,5
org.hibernate.test.Baz.setCustoms,0,0,0,0,0,0,0,0,0,2.82,1
net.sf.hibernate.impl.AbstractQueryImpl.setEnum,0,0,0,0,0,0,0,0,0,1.53,3
net.sf.hibernate.mapping.Any.getType,0,0,0,0,0,0,0,0,0,2.0155631852414206,1
net.sf.hibernate.mapping.SimpleValue.setIdentifierGeneratorStrategy,0,0,0,0,0,0,0,0,0,2.893333333333333,1
net.sf.hibernate.tool.hbm2ddl.ColumnMetadata.getNullable,0,0,0,0,0,0,0,0,0,0.6843479225753885,1
net.sf.hibernate.exception.ExceptionUtils.removeCommonFrames,0,0,0,0,0,0,0,0,0,3.091111111111111,10
org.hibernate.test.Master.addDetail,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.collection.List.delayedAddAll,0,0,0,0,0,0,0,0,0,1.5676955171487723,1
org.hibernate.test.Up.hashCode,0,0,0,0,0,0,0,0,0,2.7627894899887018,1
net.sf.hibernate.persister.NormalizedEntityPersister.fromTableFragment,0,0,0,0,0,0,0,0,0,2.2911373446901773,1
net.sf.hibernate.cfg.Binder.handleJoinedSubclass,0,0,0,0,0,0,0,0,0,1.6575000000000002,3
net.sf.hibernate.QueryException.setQueryString,0,0,0,0,0,0,0,0,0,3.825,1
net.sf.hibernate.collection.ListIteratorProxy.next,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.impl.WrapVisitor.process,0,0,0,0,0,0,0,0,0,0.915,3
net.sf.hibernate.collection.MapEntryProxy.getIndex,0,0,0,0,0,0,0,0,0,1.81,1
net.sf.hibernate.util.FastHashMap.size,0,0,0,0,0,0,0,0,0,3.3293908026024788,1
net.sf.hibernate.impl.Subcriteria.getAlias,0,0,0,0,0,0,0,0,0,3.355,1
org.hibernate.auction.Name.getLastName,0,0,0,0,0,0,0,0,0,2.8409816453657406,1
org.hibernate.test.MultiTableTest.testSubclassCollection,0,0,0,0,0,0,0,0,0,1.765104178645861,32
net.sf.hibernate.sql.Delete.setVersionColumnName,0,0,0,0,0,0,0,0,0,3.2266666666666666,2
net.sf.hibernate.hql.QueryTranslator.appendHavingToken,0,0,0,0,0,0,0,0,0,2.15,1
net.sf.hibernate.loader.Loader.generateAlias,0,0,0,0,0,0,0,0,0,2.16,1
net.sf.hibernate.util.ArrayHelper.slice,0,0,0,0,0,0,0,0,0,2.455,4
net.sf.hibernate.impl.SessionFactoryImpl.isWrapResultSetsEnabled,0,0,0,0,0,0,0,0,0,0.0,1
net.sf.hibernate.sql.SimpleSelect.addCondition,0,0,0,0,0,0,0,0,0,0.38151429471650167,2
net.sf.hibernate.loader.CriteriaLoader.addToPropertySpaces,0,0,0,0,0,0,0,0,0,2.2855141168039883,1
net.sf.hibernate.sql.Select.toStatementString,0,0,0,0,0,0,0,0,0,1.732449415565551,5
net.sf.hibernate.collection.Set.equals,0,0,0,0,1,0,0,0,0,2.099961691273788,2
net.sf.hibernate.tool.hbm2ddl.SchemaExportTask.getSchemaExport,1,0,0,0,0,0,0,1,0,0.8867338110212638,9
net.sf.hibernate.transaction.TransactionAdapter.delistResource,0,0,0,0,0,0,0,0,0,1.275,1
net.sf.hibernate.cache.Item.getValue,0,0,0,0,0,0,0,0,0,1.4640495997830323,1
net.sf.hibernate.persister.EntityPersister.load,0,0,0,0,0,0,0,0,0,2.4161376225248095,5
net.sf.hibernate.impl.ResultSetWrapper.updateDouble,0,0,0,0,0,0,0,0,0,1.589,1
net.sf.hibernate.util.ArrayHelper.isAllNegative,0,0,0,0,0,0,0,0,0,1.27,5
net.sf.hibernate.expression.Junction.getTypedValues,0,0,0,0,0,0,0,0,0,1.5423137589009248,6
org.hibernate.test.Glarch.setStringSets,0,0,0,0,0,0,0,0,0,2.38,1
org.hibernate.test.Eye.setName,0,0,0,0,0,0,0,0,0,3.5,1
