ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
com.eviware.soapui.support.action.SoapUIActionGroupAction.getActionGroup,0,0,0,0,0,0,0,0,0,3.1869306945771227,3
com.eviware.soapui.impl.wsdl.actions.request.AddRequestToTestCaseAction.perform,0,0,0,0,0,0,0,0,0,2.535,2
com.eviware.soapui.impl.wsdl.support.wss.crypto.KeyMaterialWssCrypto.setDefaultAlias,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.impl.wsdl.support.assertions.AssertedXPathImpl.setAssertedContent,0,0,0,0,0,0,0,0,0,1.295,1
com.eviware.soapui.impl.wsdl.submit.transports.http.MimeMessageResponse.expandMtomAttachments,0,1,0,0,0,0,0,0,0,2.1745723385899143,20
com.eviware.soapui.impl.wsdl.loadtest.WsdlLoadTestRunner.getProgress,0,0,0,0,0,0,0,0,0,2.6429645462648286,7
com.eviware.soapui.impl.wsdl.support.wss.support.KeystoresComboBoxModel.incomingWssRemoved,0,0,0,0,0,0,0,0,0,1.25,0
com.eviware.soapui.impl.wsdl.teststeps.WsdlResponseMessageExchange.getRequestContent,0,0,0,0,0,0,0,0,0,2.280275872859646,5
com.eviware.x.form.AbstractXFormField.addFormFieldValidator,0,0,0,0,0,0,0,0,0,0.0,3
com.eviware.soapui.impl.wsdl.panels.teststeps.support.AbstractGroovyEditorModel.getRunAction,0,0,0,0,0,0,0,0,0,3.2189349785840915,1
com.eviware.soapui.impl.wsdl.loadtest.strategy.AbstractLoadStrategy.afterTestCase,0,0,0,0,0,0,0,0,0,3.4862500000000005,0
com.eviware.soapui.model.tree.nodes.InternalProjectListener.interfaceRemoved,0,0,0,0,0,0,0,0,0,2.25,5
com.eviware.soapui.impl.wsdl.support.wss.support.PartsTableModel.isCellEditable,0,0,0,0,0,0,0,0,0,3.8175,1
com.eviware.soapui.impl.wsdl.submit.transports.http.TimeablePostMethod.readResponse,0,0,0,0,0,0,0,0,0,1.9996099531713525,5
com.eviware.soapui.support.ConsoleDialogs.selectXPath,0,0,0,0,0,0,0,0,0,1.4275,1
com.eviware.x.impl.swing.SwingDialogs.confirmExtendedInfo,0,0,0,0,0,0,0,0,0,3.017866347798341,2
com.eviware.soapui.impl.wsdl.WsdlProject.getNameFromPath,0,0,0,0,0,0,0,0,0,2.1438649849064926,1
com.eviware.soapui.impl.wsdl.monitor.WsdlMonitorMessageExchange.getRawResponseData,0,0,0,1,0,0,0,0,0,1.6933432043533667,1
com.eviware.soapui.impl.wsdl.support.wss.entries.AddSignatureEntry.setKeyIdentifierType,0,0,0,0,0,0,0,0,0,3.5700000000000003,2
com.eviware.soapui.support.Tools.joinRelativeUrl,0,0,0,0,0,0,0,0,0,1.536411203574631,36
com.eviware.x.impl.swing.CancelAction.selectXPath,0,0,0,0,0,0,0,0,0,1.4275,1
com.eviware.soapui.impl.wsdl.loadtest.strategy.AbstractLoadStrategy.removeConfigurationChangeListener,0,0,0,0,0,0,0,0,0,3.087481421907578,1
com.eviware.soapui.model.support.XPathReferenceImpl.getTargetProperty,0,0,0,0,0,0,0,0,0,3.4181273315200227,1
com.eviware.soapui.impl.wsdl.loadtest.assertions.TestStepMaxAssertion.buildDialog,0,0,0,0,0,0,0,0,0,2.3666666666666667,6
com.eviware.x.impl.swing.OKAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,4
com.eviware.soapui.model.tree.nodes.support.EmptyModelItem.getDescription,0,0,0,0,0,0,0,0,0,2.9411681060387886,1
com.eviware.soapui.impl.wsdl.submit.transports.http.TimeablePostMethod.getSSLInfo,0,0,0,0,0,0,0,0,0,0.8812401028252587,1
com.eviware.soapui.impl.wsdl.panels.request.MoveFocusAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0,5
com.eviware.soapui.impl.wsdl.actions.iface.GenerateTestSuiteAction.generateMulipleTestCases,0,0,0,0,0,0,0,0,0,1.818602588899974,14
com.eviware.soapui.impl.wsdl.mock.MockServiceIconAnimator.runStartScript,0,0,0,0,0,0,0,0,0,4.120383098252357,10
