ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
bsh.Special.booleanBinaryOperation,0,0,0,0,0,0,0,0,0,0.414,6
org.gjt.sp.jedit.RegistersHandler.doctypeDecl,0,0,0,0,0,0,0,0,0,2.8816666666666664,3
bsh.Parser.InclusiveOrExpression,1,0,0,0,0,0,0,0,0,0.0,27
org.gjt.sp.jedit.options.BrowserColorsModel.save,0,0,0,0,0,0,0,0,0,1.81,6
org.gjt.sp.jedit.TextAreaTransferHandler.canImport,0,0,0,0,0,0,0,0,0,1.2194649796591381,11
org.gjt.sp.jedit.WindowHandler.isPopupTrigger,0,0,0,0,0,0,0,0,0,0.0,1
org.gjt.sp.jedit.textarea.RectParams.tallCaretDelete,0,0,0,0,0,0,0,0,0,2.157378053973649,19
bsh.Interpreter.initRootSystemObject,0,0,0,0,0,0,0,0,0,1.5241823531883631,11
bsh.ClassGeneratorUtil.getClassStaticThis,0,0,0,0,0,0,0,0,0,1.2249999999999999,3
org.gjt.sp.jedit.ServiceListHandler.endElement,0,0,0,0,0,0,0,0,0,2.5833333333333335,11
bsh.JavaCharStream.getBeginColumn,0,0,0,0,0,0,0,0,0,1.1008414067659216,1
org.gjt.sp.jedit.textarea.ScrollLayout.addLayoutComponent,0,0,0,0,0,0,0,0,0,1.75,10
org.gjt.sp.jedit.gui.VariableGridLayout.update,0,0,0,0,0,0,0,0,0,1.593811215008396,13
org.gjt.sp.jedit.help.MouseHandler.mouseReleased,0,0,0,0,0,0,0,0,0,2.2600000000000002,3
org.gjt.sp.jedit.syntax.XModeHandler.resolveEntity,0,0,0,0,0,0,0,0,0,2.5725,4
org.gjt.sp.jedit.options.ActionHandler.actionPerformed,0,0,0,0,0,0,0,0,0,1.6040726259946672,20
org.gjt.sp.jedit.gui.ContainerHandler.componentRemoved,0,0,0,0,0,0,0,0,0,0.0,1
org.gjt.sp.jedit.gui.OptionTreeModel.getChildCount,0,0,0,0,0,0,0,0,0,4.56,5
org.gjt.sp.jedit.textarea.JEditTextArea.invertSelection,0,0,0,0,0,0,0,0,0,1.3618554704938761,6
com.microstar.xml.XmlParser.parseAttribute,0,0,0,0,0,0,0,0,0,1.5389221010467895,17
