ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
net.sourceforge.ganttproject.gui.ProjectUIFacadeImpl.showURLDialog,0,0,0,0,0,0,0,0,0,2.5582164589702354
net.sourceforge.ganttproject.gui.options.model.DefaultIntegerOption.DefaultIntegerOption,0,0,0,0,0,0,0,0,0,2.3683333333333336
org.jdesktop.swingx.decorator.SortKey.hashCode,0,0,0,0,0,0,0,0,0,2.9019553033411394
org.jdesktop.swingx.action.CompositeAction.getActionIDs,0,0,0,0,0,0,0,0,0,1.77080527216032
net.sourceforge.ganttproject.calendar.IntervalManager.Non_in_method,0,0,0,0,0,0,0,0,0,3.91
net.sourceforge.ganttproject.datafilter.task.EndDateFilteredTasks.getSettings,0,0,0,0,0,0,0,0,0,0.9274870291570908
net.sourceforge.ganttproject.task.TaskMap.shift,0,0,0,0,0,0,0,0,0,2.9233333333333333
org.jdesktop.swingx.TreeTableHackerExt2.getPathForRow,0,0,0,0,0,0,0,0,0,3.93
org.jdesktop.swingx.LinkModel.getDefaultURL,0,0,0,0,0,0,0,0,0,2.064900089730902
org.jdesktop.swingx.Actions.createHorizontalScrollAction,0,0,0,0,0,0,0,0,0,2.86
org.jdesktop.swingx.Row.getLeftInset,0,0,0,0,0,0,0,0,0,2.969409844944743
net.sourceforge.ganttproject.document.HttpDocument.setLockDAVMinutes,0,0,0,0,0,0,0,0,0,0.5255804853788402
org.jdesktop.swingx.action.ServerAction.setHeaders,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.io.GanttCSVExport.beginToSave,0,0,0,0,0,0,0,0,0,1.251722028243162
org.jdesktop.swingx.plaf.basic.BasicMonthViewUI.calculateCalendarGridHeight,0,0,0,0,0,0,0,0,0,2.293744359076317
net.sourceforge.ganttproject.gui.about.AboutJavaInfosPanel.AboutJavaInfosPanel,0,0,0,0,0,0,0,0,0,2.1199620178432994
net.sourceforge.ganttproject.gui.options.ExportSettingsPanel.getExportComplete,0,0,0,0,0,0,0,0,0,1.0084847239653254
net.sourceforge.ganttproject.gui.taskproperties.InternalAction.InternalAction,0,0,0,0,0,0,0,0,0,1.43
org.jdesktop.swingx.plaf.basic.BasicDatePickerUI.uninstallUI,0,0,0,0,0,0,0,0,0,1.5359386268194037
org.jdesktop.swingx.MouseMessagingHandler.registerListeners,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.graphics.BlendingRgbContext.compose,0,0,0,0,0,0,0,0,0,1.5114465421552072
org.jdesktop.swingx.CellEditorRemover.setSelectionForeground,0,0,0,0,0,0,0,0,0,2.6775
org.jdesktop.swingx.renderer.CellContext.getValue,0,0,0,0,0,0,0,0,0,1.2573230979771952
net.sourceforge.ganttproject.UIFacadeImpl.UIFacadeImpl,0,0,0,0,0,0,0,0,0,2.8895500153195885
net.sourceforge.ganttproject.export.TaskVisitor.visit,0,0,0,0,0,0,0,0,0,1.8440169548945404
org.jdesktop.swingx.LabelProperties.isForegroundSet,0,0,0,0,0,0,0,0,0,1.7682029559353367
net.sourceforge.ganttproject.resource.AssignmentNode.toString,0,0,0,0,0,0,0,0,0,2.7981833051925573
org.jdesktop.swingx.JXBusyLabel.stopAnimation,0,0,0,0,0,0,0,0,0,1.667510851835359
org.jdesktop.swingx.plaf.basic.DescriptionPane.installComponents,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.TaskContainmentHierarchyFacadeImpl.getPositionInParent,0,0,0,0,0,0,0,0,0,3.8031537719753765
org.jdesktop.swingx.PatternModel.isWrapping,0,0,0,0,0,0,0,0,0,3.1738586593573235
net.sourceforge.ganttproject.gui.about.SystemInfo.SystemInfo,0,0,0,0,0,0,0,0,0,2.56
org.jdesktop.swingx.BooleanEditor.BooleanEditor,0,0,0,0,0,0,0,0,0,4.505000000000001
org.jdesktop.swingx.painter.CheckerboardPainter.getDarkPaint,0,0,0,0,0,0,0,0,0,3.4056425091153573
org.jdesktop.swingx.table.DefaultColumnControlPopup.columnAdded,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.calendar.DaySelectionModel.clearSelectionImpl,0,0,0,0,0,0,0,0,0,0.9467665604606816
org.jdesktop.swingx.JXFrame.setWaitCursorVisible,0,0,0,0,0,0,0,0,0,3.0993088813999847
net.sourceforge.ganttproject.HiddenTask.refreshAllChild,0,0,0,0,0,0,0,0,0,2.5466666666666664
net.sourceforge.ganttproject.GanttTreeCellRenderer.pasteNode,0,0,0,0,0,0,0,0,0,1.6976441555396735
net.sourceforge.ganttproject.chart.TaskRendererImpl2.renderActivities,0,0,0,0,0,0,0,0,0,2.0335585073364024
org.jdesktop.swingx.JXErrorPane.setErrorReporter,0,0,0,0,0,0,0,0,0,3.675
net.sourceforge.ganttproject.datafilter.ExportFilterWizard.run,0,0,0,0,0,0,0,0,0,2.4464267596999214
net.sourceforge.ganttproject.gui.GanttLookAndFeels.getInfoByName,0,0,0,0,0,0,0,0,0,2.751300012624709
net.sourceforge.ganttproject.gui.ResourcesTableModel.isCellEditable,0,0,0,0,0,0,0,0,0,1.965
org.jdesktop.swingx.XRootLayout.actionPerformed,0,0,0,0,0,0,0,0,0,1.8425
org.jdesktop.swingx.JXGraph.drawAxis,0,0,0,0,0,0,0,0,0,2.116043382024745
org.jdesktop.swingx.ListRolloverController.setSortOrder,0,0,0,0,0,0,0,0,0,3.671666666666667
net.sourceforge.ganttproject.parser.DependencyTagHandler.getDependencyAddresser,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.importer.FileChooserPage.getOptionGroups,0,0,0,0,0,0,0,0,0,2.461760045076185
net.sourceforge.ganttproject.chart.SimpleRenderedImage.XToTileX,0,0,0,0,0,0,0,0,0,1.78875
org.jdesktop.swingx.calendar.DateUtils.isFirstOfYear,0,0,0,0,0,0,0,0,0,3.0032285101454606
org.jdesktop.swingx.plaf.AbstractComponentAddon.getDefaults,0,0,0,0,0,0,0,0,0,0.0
org.jdesktop.swingx.decorator.SizeSequenceMapper.setViewSizeSequence,0,0,0,0,0,0,0,0,0,2.973333333333333
org.jdesktop.swingx.table.DefaultColumnControlPopup.getColumnControlActionKeys,0,0,0,0,0,0,0,0,0,1.125
net.sourceforge.ganttproject.chart.BackgroundRendererImpl.BackgroundRendererImpl,0,0,0,0,0,0,0,0,0,4.53
net.sourceforge.ganttproject.chart.OffsetBuilderImpl.getBottomUnitOffsets,0,0,0,0,0,0,0,0,0,2.563332137555265
org.jdesktop.swingx.JXSearchPanel.build,0,0,0,0,0,0,0,0,0,1.9348264235950596
org.jdesktop.swingx.plaf.ShapeUIResource.getBounds2D,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.HiddenTask.compareTo,0,0,0,0,0,0,0,0,0,0.0
net.sourceforge.ganttproject.resource.HumanResource.addDaysOff,0,0,0,0,0,0,0,0,0,1.1405003837662082
net.sourceforge.ganttproject.document.AcquireLockState.AcquireLockState,0,0,0,0,0,0,0,0,0,1.7561029912779558
net.sourceforge.ganttproject.resource.HumanResourceManager.getValueAsString,0,0,0,0,0,0,0,0,0,2.2348598084109215
org.jdesktop.swingx.plaf.basic.BasicErrorPaneUI.uninstallListeners,0,0,0,0,0,0,0,0,0,2.565859003312875
org.jdesktop.swingx.ToggleAction.setContentPane,0,0,0,0,0,0,0,0,0,3.425
org.jdesktop.swingx.calendar.AbstractDateSelectionModel.fireValueChanged,0,0,0,0,0,0,0,0,0,0.9983333333333334
net.sourceforge.ganttproject.OldMouseMotionListenerImpl.mouseMoved,0,0,0,0,0,0,0,0,0,2.831936363292123
org.jdesktop.swingx.decorator.BorderHighlighter.doHighlight,0,0,0,0,0,0,0,0,0,3.41
org.jdesktop.swingx.painter.BusyPainter.setTrajectory,0,0,0,0,0,0,0,0,0,2.91
