ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
com.eviware.soapui.impl.wsdl.teststeps.PropertyTransfer.release,0,0,0,0,0,0,0,0,0,2.7914640323863553
com.eviware.soapui.impl.wsdl.panels.mockoperation.InternalProjectListener.interfaceRemoved,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.support.dnd.handlers.AbstractBeforeAfterModelItemDropHandler.getCopyOnInfo,0,0,0,0,0,0,0,0,0,3.535
com.eviware.soapui.impl.wsdl.AbstractTestPropertyHolderWsdlModelItem.getProperty,0,0,0,0,0,0,0,0,0,3.252122169678054
com.eviware.soapui.impl.wsdl.WsdlAttachmentPart.setType,0,0,0,0,0,0,0,0,0,3.3
com.eviware.soapui.impl.WorkspaceImpl.createProject,1,0,0,0,0,0,0,0,0,3.4689222504817345
com.eviware.soapui.model.tree.nodes.MockOperationTreeNode.mockResponseAdded,0,0,0,0,0,0,0,0,0,2.897539291782765
com.eviware.soapui.impl.wsdl.teststeps.WsdlMessageAssertion.getErrors,0,0,0,1,0,0,0,0,0,0.853737906033898
com.eviware.soapui.impl.wsdl.mock.WsdlMockResult.getRawResponseData,0,0,0,1,0,0,0,0,0,2.431673623532315
com.eviware.soapui.impl.wsdl.mock.WsdlMockService.addNewMockOperation,0,0,0,0,0,0,0,0,0,1.808733075997264
com.eviware.soapui.impl.wsdl.testcase.WsdlTestRunContext.getCurrentStepIndex,0,0,0,0,0,0,0,0,0,3.1064896847144996
com.eviware.soapui.support.action.SoapUIActionGroupAction.getActionGroup,0,0,0,0,0,0,0,0,0,3.1869306945771227
com.eviware.soapui.impl.wsdl.actions.request.AddRequestToTestCaseAction.perform,0,0,0,0,0,0,0,0,0,2.535
com.eviware.soapui.impl.wsdl.support.wss.crypto.KeyMaterialWssCrypto.setDefaultAlias,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.support.assertions.AssertedXPathImpl.setAssertedContent,0,0,0,0,0,0,0,0,0,1.295
com.eviware.soapui.impl.wsdl.submit.transports.http.MimeMessageResponse.expandMtomAttachments,0,1,0,0,0,0,0,0,0,2.1745723385899143
com.eviware.soapui.impl.wsdl.loadtest.WsdlLoadTestRunner.getProgress,0,0,0,0,0,0,0,0,0,2.6429645462648286
com.eviware.soapui.impl.wsdl.support.wss.support.KeystoresComboBoxModel.incomingWssRemoved,0,0,0,0,0,0,0,0,0,1.25
com.eviware.soapui.impl.wsdl.actions.iface.tools.wsi.WSIReportPanel.WSIReportPanel,0,0,0,0,0,0,0,0,0,3.5370132923690534
com.eviware.soapui.impl.wsdl.teststeps.WsdlResponseMessageExchange.getRequestContent,0,0,0,0,0,0,0,0,0,2.280275872859646
com.eviware.x.form.AbstractXFormField.addFormFieldValidator,0,0,0,0,0,0,0,0,0,0.0
com.eviware.soapui.impl.wsdl.panels.teststeps.support.AbstractGroovyEditorModel.getRunAction,0,0,0,0,0,0,0,0,0,3.2189349785840915
