ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
net.datacrow.console.windows.enhancers.Renumberer.run,0,0,0,0,0,0,0,0,0,1.8173295804462102
net.datacrow.console.views.View.getSelectedRows,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.core.web.model.DcWebObject.current,0,0,0,0,0,0,0,0,0,2.1398205822324274
net.datacrow.settings.definitions.DcFieldDefinitions.checkDependencies,0,0,0,0,0,0,0,0,0,0.8824690194952323
net.datacrow.console.components.tables.DcTable.resetTable,0,0,0,0,0,0,0,0,0,2.2435463012137866
net.datacrow.util.freedb.Freedb.getCategories,0,0,0,0,0,0,0,0,0,2.63
net.datacrow.console.windows.onlinesearch.ProgressDialog.update,0,0,0,0,0,0,0,0,0,2.8291266427772874
net.datacrow.core.web.DcWebServer.getInstance,0,0,0,0,0,0,0,0,0,1.910467712798904
net.datacrow.core.plugin.RegisteredPlugin.getClazz,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.core.ModuleUpgrade.removeDuplicates,1,0,0,0,0,0,0,0,0,0.8425
net.datacrow.console.components.PicturePane.windowIconified,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.windows.ItemSynchronizerDialog.getSearchMode,0,0,0,0,0,0,0,0,0,3.2605627027783863
net.datacrow.console.menu.FieldTreePanelMenuBar.hideGroupBy,0,0,0,0,0,0,0,0,0,1.9551626452313629
net.datacrow.core.modules.DcModule.removeEnhancers,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.util.Utilities.isDriveTraversable,0,0,0,0,0,0,0,0,0,1.93
net.datacrow.fileimporters.MusicFile.getAlbum,0,0,0,0,0,0,0,0,0,3.5714038905232353
net.datacrow.console.windows.expertuser.QueryPanel.QueryPanel,0,0,0,0,0,0,0,0,0,4.9
net.datacrow.core.web.model.AdvancedFilter.setValue,0,0,0,0,0,0,0,0,0,1.7317843891729392
net.datacrow.console.views.UserView.UserView,0,0,0,0,0,0,0,0,0,2.2516666666666665
net.datacrow.console.components.panels.tree.GroupingPane.build,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.wizards.module.DeleteModuleWizard.getWizardPanels,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.console.windows.DefinitionPanel.save,0,0,0,0,0,0,0,0,0,2.4074142542556203
net.datacrow.console.windows.onlinesearch.OnlineSearchForm.addObject,0,0,0,0,0,0,0,0,0,1.8459764198466664
net.datacrow.core.DataCrow.run,0,0,0,0,0,0,0,0,0,2.051458085594516
net.datacrow.console.views.View.applyViewDividerLocation,0,0,0,0,0,0,0,0,0,1.624065835072542
net.datacrow.console.views.CachedChildView.add,0,0,0,0,0,0,0,0,0,2.033274619856387
net.datacrow.console.windows.reporting.ResultsButtonAction.actionPerformed,0,0,0,0,0,0,0,0,0,0.0
net.datacrow.filerenamer.FilePatterns.save,0,0,1,0,0,0,0,1,0,1.3008013120001323
net.datacrow.console.windows.datepicker.NavigationPanel.setCurrentMonth,0,0,0,0,0,0,0,0,0,2.691164730656205
net.datacrow.console.windows.security.SetPasswordDialog.keyTyped,0,0,0,0,0,0,0,0,0,0.0
